,StopPointRef,CommonName_x,LocalityName_x,LocalityQualifier,AtcoCode,NaptanCode,PlateCode,CleardownCode,CommonName_y,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName_y,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
44514,0180BAC30665,The Globe,Newton St. Loe,Bath & NE Somerset,0180BAC30665,bthdgwt,,,The Globe,en,,,,,Bristol Road,en,,,W-bound,en,W,E0052927,Newton St Loe,,,,,,,0,U,370209,165319,-2.4295002123,51.3861257918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-09-11T15:00:44,0,new,act
44515,0180BAC30665,The Globe,Newton St. Loe,Bath & NE Somerset,0180BAC30665,bthdgwt,,,The Globe,en,,,,,Bristol Road,en,,,W-bound,en,W,E0052927,Newton St Loe,,,,,,,0,U,370209,165319,-2.4295002123,51.3861257918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-09-11T15:00:44,0,new,act
44516,0180BAC30665,The Globe,Newton St. Loe,Bath & NE Somerset,0180BAC30665,bthdgwt,,,The Globe,en,,,,,Bristol Road,en,,,W-bound,en,W,E0052927,Newton St Loe,,,,,,,0,U,370209,165319,-2.4295002123,51.3861257918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-09-11T15:00:44,0,new,act
44517,0180BAC30665,The Globe,Newton St. Loe,Bath & NE Somerset,0180BAC30665,bthdgwt,,,The Globe,en,,,,,Bristol Road,en,,,W-bound,en,W,E0052927,Newton St Loe,,,,,,,0,U,370209,165319,-2.4295002123,51.3861257918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-09-11T15:00:44,0,new,act
44518,0180BAC30665,The Globe,Newton St. Loe,Bath & NE Somerset,0180BAC30665,bthdgwt,,,The Globe,en,,,,,Bristol Road,en,,,W-bound,en,W,E0052927,Newton St Loe,,,,,,,0,U,370209,165319,-2.4295002123,51.3861257918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-09-11T15:00:44,0,new,act
44519,0180BAC30668,Corston Lane,Corston (Somset),Bath & NE Somerset,0180BAC30668,bthdgmp,,,Corston Lane,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369598,165847,-2.4383258582,51.3908408618,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-07-14T15:18:18,0,new,act
44520,0180BAC30668,Corston Lane,Corston (Somset),Bath & NE Somerset,0180BAC30668,bthdgmp,,,Corston Lane,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369598,165847,-2.4383258582,51.3908408618,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-07-14T15:18:18,0,new,act
44521,0180BAC30668,Corston Lane,Corston (Somset),Bath & NE Somerset,0180BAC30668,bthdgmp,,,Corston Lane,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369598,165847,-2.4383258582,51.3908408618,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-07-14T15:18:18,0,new,act
44522,0180BAC30668,Corston Lane,Corston (Somset),Bath & NE Somerset,0180BAC30668,bthdgmp,,,Corston Lane,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369598,165847,-2.4383258582,51.3908408618,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-07-14T15:18:18,0,new,act
44523,0180BAC30668,Corston Lane,Corston (Somset),Bath & NE Somerset,0180BAC30668,bthdgmp,,,Corston Lane,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369598,165847,-2.4383258582,51.3908408618,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-07-14T15:18:18,0,new,act
44524,0180BAC30668,Corston Lane,Corston (Somset),Bath & NE Somerset,0180BAC30668,bthdgmp,,,Corston Lane,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369598,165847,-2.4383258582,51.3908408618,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-07-14T15:18:18,0,new,act
44525,0180BAC30668,Corston Lane,Corston (Somset),Bath & NE Somerset,0180BAC30668,bthdgmp,,,Corston Lane,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369598,165847,-2.4383258582,51.3908408618,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-07-14T15:18:18,0,new,act
44526,0180BAC30668,Corston Lane,Corston (Somset),Bath & NE Somerset,0180BAC30668,bthdgmp,,,Corston Lane,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369598,165847,-2.4383258582,51.3908408618,BCT,MKD,OTH,,,,1,2014-10-21T13:55:19,2014-07-14T15:18:18,0,new,act
44527,0180BAC30670,Dryleaze,Corston (Somset),Bath & NE Somerset,0180BAC30670,bthdgdw,,,Dryleaze,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369268,166122,-2.4430924443,51.3932957214,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44528,0180BAC30670,Dryleaze,Corston (Somset),Bath & NE Somerset,0180BAC30670,bthdgdw,,,Dryleaze,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369268,166122,-2.4430924443,51.3932957214,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44529,0180BAC30670,Dryleaze,Corston (Somset),Bath & NE Somerset,0180BAC30670,bthdgdw,,,Dryleaze,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369268,166122,-2.4430924443,51.3932957214,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44530,0180BAC30670,Dryleaze,Corston (Somset),Bath & NE Somerset,0180BAC30670,bthdgdw,,,Dryleaze,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369268,166122,-2.4430924443,51.3932957214,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44531,0180BAC30670,Dryleaze,Corston (Somset),Bath & NE Somerset,0180BAC30670,bthdgdw,,,Dryleaze,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369268,166122,-2.4430924443,51.3932957214,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44532,0180BAC30670,Dryleaze,Corston (Somset),Bath & NE Somerset,0180BAC30670,bthdgdw,,,Dryleaze,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369268,166122,-2.4430924443,51.3932957214,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44533,0180BAC30670,Dryleaze,Corston (Somset),Bath & NE Somerset,0180BAC30670,bthdgdw,,,Dryleaze,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369268,166122,-2.4430924443,51.3932957214,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44534,0180BAC30670,Dryleaze,Corston (Somset),Bath & NE Somerset,0180BAC30670,bthdgdw,,,Dryleaze,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0052912,Corston,,,,,,,0,U,369268,166122,-2.4430924443,51.3932957214,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44535,0180BAC30671,The Shallows,Saltford,Bath & NE Somerset,0180BAC30671,bthdgap,,,The Shallows,en,,,,,Bath Road,en,,,N-bound,en,N,E0035094,Saltford,,,,,,,0,U,368828,166567,-2.449455588,51.3972729044,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44536,0180BAC30671,The Shallows,Saltford,Bath & NE Somerset,0180BAC30671,bthdgap,,,The Shallows,en,,,,,Bath Road,en,,,N-bound,en,N,E0035094,Saltford,,,,,,,0,U,368828,166567,-2.449455588,51.3972729044,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44537,0180BAC30671,The Shallows,Saltford,Bath & NE Somerset,0180BAC30671,bthdgap,,,The Shallows,en,,,,,Bath Road,en,,,N-bound,en,N,E0035094,Saltford,,,,,,,0,U,368828,166567,-2.449455588,51.3972729044,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44538,0180BAC30671,The Shallows,Saltford,Bath & NE Somerset,0180BAC30671,bthdgap,,,The Shallows,en,,,,,Bath Road,en,,,N-bound,en,N,E0035094,Saltford,,,,,,,0,U,368828,166567,-2.449455588,51.3972729044,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44539,0180BAC30671,The Shallows,Saltford,Bath & NE Somerset,0180BAC30671,bthdgap,,,The Shallows,en,,,,,Bath Road,en,,,N-bound,en,N,E0035094,Saltford,,,,,,,0,U,368828,166567,-2.449455588,51.3972729044,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44540,0180BAC30671,The Shallows,Saltford,Bath & NE Somerset,0180BAC30671,bthdgap,,,The Shallows,en,,,,,Bath Road,en,,,N-bound,en,N,E0035094,Saltford,,,,,,,0,U,368828,166567,-2.449455588,51.3972729044,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44541,0180BAC30671,The Shallows,Saltford,Bath & NE Somerset,0180BAC30671,bthdgap,,,The Shallows,en,,,,,Bath Road,en,,,N-bound,en,N,E0035094,Saltford,,,,,,,0,U,368828,166567,-2.449455588,51.3972729044,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44542,0180BAC30671,The Shallows,Saltford,Bath & NE Somerset,0180BAC30671,bthdgap,,,The Shallows,en,,,,,Bath Road,en,,,N-bound,en,N,E0035094,Saltford,,,,,,,0,U,368828,166567,-2.449455588,51.3972729044,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
44543,0180BAC30673,Tyning Road,Saltford,Bath & NE Somerset,0180BAC30673,bthdapw,,,Tyning Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,368365,166995,-2.4561489411,51.4010955932,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44544,0180BAC30673,Tyning Road,Saltford,Bath & NE Somerset,0180BAC30673,bthdapw,,,Tyning Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,368365,166995,-2.4561489411,51.4010955932,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44545,0180BAC30673,Tyning Road,Saltford,Bath & NE Somerset,0180BAC30673,bthdapw,,,Tyning Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,368365,166995,-2.4561489411,51.4010955932,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44546,0180BAC30673,Tyning Road,Saltford,Bath & NE Somerset,0180BAC30673,bthdapw,,,Tyning Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,368365,166995,-2.4561489411,51.4010955932,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44547,0180BAC30673,Tyning Road,Saltford,Bath & NE Somerset,0180BAC30673,bthdapw,,,Tyning Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,368365,166995,-2.4561489411,51.4010955932,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44548,0180BAC30673,Tyning Road,Saltford,Bath & NE Somerset,0180BAC30673,bthdapw,,,Tyning Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,368365,166995,-2.4561489411,51.4010955932,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44549,0180BAC30673,Tyning Road,Saltford,Bath & NE Somerset,0180BAC30673,bthdapw,,,Tyning Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,368365,166995,-2.4561489411,51.4010955932,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44550,0180BAC30673,Tyning Road,Saltford,Bath & NE Somerset,0180BAC30673,bthdapw,,,Tyning Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,368365,166995,-2.4561489411,51.4010955932,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44551,0180BAC30675,Lansdown Road,Saltford,Bath & NE Somerset,0180BAC30675,bthdapd,,,Lansdown Road,en,,,,,Bath Road,en,,,W-bound,en,W,E0035094,Saltford,,,,,,,0,U,368187,167116,-2.4587185757,51.4021735881,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44552,0180BAC30675,Lansdown Road,Saltford,Bath & NE Somerset,0180BAC30675,bthdapd,,,Lansdown Road,en,,,,,Bath Road,en,,,W-bound,en,W,E0035094,Saltford,,,,,,,0,U,368187,167116,-2.4587185757,51.4021735881,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44553,0180BAC30675,Lansdown Road,Saltford,Bath & NE Somerset,0180BAC30675,bthdapd,,,Lansdown Road,en,,,,,Bath Road,en,,,W-bound,en,W,E0035094,Saltford,,,,,,,0,U,368187,167116,-2.4587185757,51.4021735881,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44554,0180BAC30675,Lansdown Road,Saltford,Bath & NE Somerset,0180BAC30675,bthdapd,,,Lansdown Road,en,,,,,Bath Road,en,,,W-bound,en,W,E0035094,Saltford,,,,,,,0,U,368187,167116,-2.4587185757,51.4021735881,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44555,0180BAC30675,Lansdown Road,Saltford,Bath & NE Somerset,0180BAC30675,bthdapd,,,Lansdown Road,en,,,,,Bath Road,en,,,W-bound,en,W,E0035094,Saltford,,,,,,,0,U,368187,167116,-2.4587185757,51.4021735881,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44556,0180BAC30675,Lansdown Road,Saltford,Bath & NE Somerset,0180BAC30675,bthdapd,,,Lansdown Road,en,,,,,Bath Road,en,,,W-bound,en,W,E0035094,Saltford,,,,,,,0,U,368187,167116,-2.4587185757,51.4021735881,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44557,0180BAC30675,Lansdown Road,Saltford,Bath & NE Somerset,0180BAC30675,bthdapd,,,Lansdown Road,en,,,,,Bath Road,en,,,W-bound,en,W,E0035094,Saltford,,,,,,,0,U,368187,167116,-2.4587185757,51.4021735881,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44558,0180BAC30675,Lansdown Road,Saltford,Bath & NE Somerset,0180BAC30675,bthdapd,,,Lansdown Road,en,,,,,Bath Road,en,,,W-bound,en,W,E0035094,Saltford,,,,,,,0,U,368187,167116,-2.4587185757,51.4021735881,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44559,0180BAC30675,Lansdown Road,Saltford,Bath & NE Somerset,0180BAC30675,bthdapd,,,Lansdown Road,en,,,,,Bath Road,en,,,W-bound,en,W,E0035094,Saltford,,,,,,,0,U,368187,167116,-2.4587185757,51.4021735881,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44560,0180BAC30675,Lansdown Road,Saltford,Bath & NE Somerset,0180BAC30675,bthdapd,,,Lansdown Road,en,,,,,Bath Road,en,,,W-bound,en,W,E0035094,Saltford,,,,,,,0,U,368187,167116,-2.4587185757,51.4021735881,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44561,0180BAC30676,Norman Road,Saltford,Bath & NE Somerset,0180BAC30676,bthdagw,,,Norman Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367859,167264,-2.4634471353,51.4034857918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44562,0180BAC30676,Norman Road,Saltford,Bath & NE Somerset,0180BAC30676,bthdagw,,,Norman Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367859,167264,-2.4634471353,51.4034857918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44563,0180BAC30676,Norman Road,Saltford,Bath & NE Somerset,0180BAC30676,bthdagw,,,Norman Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367859,167264,-2.4634471353,51.4034857918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44564,0180BAC30676,Norman Road,Saltford,Bath & NE Somerset,0180BAC30676,bthdagw,,,Norman Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367859,167264,-2.4634471353,51.4034857918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44565,0180BAC30676,Norman Road,Saltford,Bath & NE Somerset,0180BAC30676,bthdagw,,,Norman Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367859,167264,-2.4634471353,51.4034857918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44566,0180BAC30676,Norman Road,Saltford,Bath & NE Somerset,0180BAC30676,bthdagw,,,Norman Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367859,167264,-2.4634471353,51.4034857918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44567,0180BAC30676,Norman Road,Saltford,Bath & NE Somerset,0180BAC30676,bthdagw,,,Norman Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367859,167264,-2.4634471353,51.4034857918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44568,0180BAC30676,Norman Road,Saltford,Bath & NE Somerset,0180BAC30676,bthdagw,,,Norman Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367859,167264,-2.4634471353,51.4034857918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44569,0180BAC30676,Norman Road,Saltford,Bath & NE Somerset,0180BAC30676,bthdagw,,,Norman Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367859,167264,-2.4634471353,51.4034857918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44570,0180BAC30676,Norman Road,Saltford,Bath & NE Somerset,0180BAC30676,bthdagw,,,Norman Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367859,167264,-2.4634471353,51.4034857918,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
44571,0180BAC30678,Copse Road,Saltford,Bath & NE Somerset,0180BAC30678,bthdagd,,,Copse Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367555,167534,-2.4678421305,51.4058961523,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
44572,0180BAC30678,Copse Road,Saltford,Bath & NE Somerset,0180BAC30678,bthdagd,,,Copse Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367555,167534,-2.4678421305,51.4058961523,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
44573,0180BAC30678,Copse Road,Saltford,Bath & NE Somerset,0180BAC30678,bthdagd,,,Copse Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367555,167534,-2.4678421305,51.4058961523,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
44574,0180BAC30678,Copse Road,Saltford,Bath & NE Somerset,0180BAC30678,bthdagd,,,Copse Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367555,167534,-2.4678421305,51.4058961523,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
44575,0180BAC30678,Copse Road,Saltford,Bath & NE Somerset,0180BAC30678,bthdagd,,,Copse Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367555,167534,-2.4678421305,51.4058961523,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
44576,0180BAC30678,Copse Road,Saltford,Bath & NE Somerset,0180BAC30678,bthdagd,,,Copse Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367555,167534,-2.4678421305,51.4058961523,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
44577,0180BAC30678,Copse Road,Saltford,Bath & NE Somerset,0180BAC30678,bthdagd,,,Copse Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367555,167534,-2.4678421305,51.4058961523,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
44578,0180BAC30678,Copse Road,Saltford,Bath & NE Somerset,0180BAC30678,bthdagd,,,Copse Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367555,167534,-2.4678421305,51.4058961523,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
44579,0180BAC30678,Copse Road,Saltford,Bath & NE Somerset,0180BAC30678,bthdagd,,,Copse Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367555,167534,-2.4678421305,51.4058961523,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
44580,0180BAC30678,Copse Road,Saltford,Bath & NE Somerset,0180BAC30678,bthdagd,,,Copse Road,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0035094,Saltford,,,,,,,0,U,367555,167534,-2.4678421305,51.4058961523,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
44581,0180BAC30680,Pixash Lane,Keynsham,Bath & NE Somerset,0180BAC30680,bthawtj,,,Pixash Lane,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,367098,167960,-2.4744518211,51.4097001443,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:17,0,new,act
44582,0180BAC30680,Pixash Lane,Keynsham,Bath & NE Somerset,0180BAC30680,bthawtj,,,Pixash Lane,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,367098,167960,-2.4744518211,51.4097001443,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:17,0,new,act
44583,0180BAC30680,Pixash Lane,Keynsham,Bath & NE Somerset,0180BAC30680,bthawtj,,,Pixash Lane,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,367098,167960,-2.4744518211,51.4097001443,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:17,0,new,act
44584,0180BAC30680,Pixash Lane,Keynsham,Bath & NE Somerset,0180BAC30680,bthawtj,,,Pixash Lane,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,367098,167960,-2.4744518211,51.4097001443,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:17,0,new,act
44585,0180BAC30680,Pixash Lane,Keynsham,Bath & NE Somerset,0180BAC30680,bthawtj,,,Pixash Lane,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,367098,167960,-2.4744518211,51.4097001443,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:17,0,new,act
44586,0180BAC30680,Pixash Lane,Keynsham,Bath & NE Somerset,0180BAC30680,bthawtj,,,Pixash Lane,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,367098,167960,-2.4744518211,51.4097001443,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:17,0,new,act
44587,0180BAC30680,Pixash Lane,Keynsham,Bath & NE Somerset,0180BAC30680,bthawtj,,,Pixash Lane,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,367098,167960,-2.4744518211,51.4097001443,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:17,0,new,act
44588,0180BAC30680,Pixash Lane,Keynsham,Bath & NE Somerset,0180BAC30680,bthawtj,,,Pixash Lane,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,367098,167960,-2.4744518211,51.4097001443,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:17,0,new,act
44589,0180BAC30680,Pixash Lane,Keynsham,Bath & NE Somerset,0180BAC30680,bthawtj,,,Pixash Lane,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,367098,167960,-2.4744518211,51.4097001443,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:17,0,new,act
44590,0180BAC30680,Pixash Lane,Keynsham,Bath & NE Somerset,0180BAC30680,bthawtj,,,Pixash Lane,en,,,,,Bath Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,367098,167960,-2.4744518211,51.4097001443,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:17,0,new,act
44591,0180BAC30682,Ellsbridge House,Keynsham,Bath & NE Somerset,0180BAC30682,bthawpa,,,Ellsbridge House,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,366810,168129,-2.4786084532,51.4112028805,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
