,RouteLinkId,From,To,From_AtcoCode,From_LocalityName,From_Latitude,From_Longitude,To_AtcoCode,NaptanCode,To_LocalityName,To_Latitude,To_Longitude
30229,RL_40-X39-_-y10-1-R-2-35,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30230,RL_40-1-_-y10-1-H-5-20,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30231,RL_40-1-_-y10-1-H-10-20,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30232,RL_40-37-_-y10-1-R-4-56,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30233,RL_40-10-_-y10-1-H-1-33,0180BAC30339,0180BAC30350,0180BAC30339,Bath City Centre,51.3813028203,-2.3669628089,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30234,RL_40-5-_-y10-1-H-1-17,0180BAC30339,0180BAC30350,0180BAC30339,Bath City Centre,51.3813028203,-2.3669628089,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30235,RL_40-5-_-y10-1-H-2-40,0180BAC30339,0180BAC30350,0180BAC30339,Bath City Centre,51.3813028203,-2.3669628089,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30236,RL_40-5-_-y10-1-H-3-36,0180BAC30339,0180BAC30350,0180BAC30339,Bath City Centre,51.3813028203,-2.3669628089,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30237,RL_40-5-_-y10-1-H-6-40,0180BAC30339,0180BAC30350,0180BAC30339,Bath City Centre,51.3813028203,-2.3669628089,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30238,RL_40-5-_-y10-1-H-7-36,0180BAC30339,0180BAC30350,0180BAC30339,Bath City Centre,51.3813028203,-2.3669628089,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30239,RL_40-5-_-y10-1-H-11-36,0180BAC30339,0180BAC30350,0180BAC30339,Bath City Centre,51.3813028203,-2.3669628089,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30240,RL_40-2-_-y10-1-R-1-3,0180BAC30339,0180BAC30350,0180BAC30339,Bath City Centre,51.3813028203,-2.3669628089,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30241,RL_40-21-_-y10-1-H-1-4,0180BAC30348,0180BAC30345,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30345,bthjmpw,Bath City Centre,51.3811636919,-2.3625503261
30242,RL_40-21-_-y10-1-H-3-4,0180BAC30348,0180BAC30345,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30345,bthjmpw,Bath City Centre,51.3811636919,-2.3625503261
30243,RL_40-14-_-y10-1-H-2-16,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30244,RL_40-14-_-y10-1-H-6-16,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30245,RL_40-10-_-y10-1-H-1-34,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30246,RL_40-5-_-y10-1-H-1-18,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30247,RL_40-5-_-y10-1-H-2-41,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30248,RL_40-5-_-y10-1-H-3-37,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30249,RL_40-5-_-y10-1-H-6-41,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30250,RL_40-5-_-y10-1-H-7-37,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30251,RL_40-5-_-y10-1-H-11-37,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30252,RL_40-2-_-y10-1-R-1-4,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30253,RL_40-1-_-y10-1-H-5-21,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30254,RL_40-1-_-y10-1-H-10-21,0180BAC30350,0180BAC01277,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01277,bthmtpg,Bath City Centre,51.3801941851,-2.3620253833
30255,RL_40-A4-_-y10-2-R-1-47,0180BAC30350,0180BAC01279,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAC01279,bthmtpm,Bath City Centre,51.3779415071,-2.3576971313
30256,RL_40-39-_-y10-1-R-2-42,0180BAC30350,0180BAA01329,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAA01329,bthmwaw,Bath City Centre,51.3778382475,-2.3591187824
30257,RL_40-X39-_-y10-1-R-2-36,0180BAC30350,0180BAA01329,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAA01329,bthmwaw,Bath City Centre,51.3778382475,-2.3591187824
30258,RL_48-319-_-y10-1-R-3-81,0180BAC30350,0180BAA01325,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAA01325,bthmwaj,Bath City Centre,51.3778557025,-2.3592913379
30259,RL_48-319-_-y10-1-R-5-92,0180BAC30350,0180BAA01325,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAA01325,bthmwaj,Bath City Centre,51.3778557025,-2.3592913379
30260,RL_40-38-_-y10-1-R-1-59,0180BAC30350,0180BAA01330,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAA01330,bthmwda,Bath City Centre,51.3778383796,-2.3590756787
30261,RL_40-38-_-y10-1-R-3-42,0180BAC30350,0180BAA01330,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAA01330,bthmwda,Bath City Centre,51.3778383796,-2.3590756787
30262,RL_40-38-_-y10-1-R-7-59,0180BAC30350,0180BAA01330,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAA01330,bthmwda,Bath City Centre,51.3778383796,-2.3590756787
30263,RL_40-38-_-y10-1-R-9-42,0180BAC30350,0180BAA01330,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAA01330,bthmwda,Bath City Centre,51.3778383796,-2.3590756787
30264,RL_40-1-_-y10-1-R-4-9,0180BAC49599,0180BAA01330,0180BAC49599,Bath City Centre,51.3783527443,-2.3614073843,0180BAA01330,bthmwda,Bath City Centre,51.3778383796,-2.3590756787
30265,RL_40-1-_-y10-1-R-6-9,0180BAC49599,0180BAA01330,0180BAC49599,Bath City Centre,51.3783527443,-2.3614073843,0180BAA01330,bthmwda,Bath City Centre,51.3778383796,-2.3590756787
30266,RL_40-1-_-y10-1-R-11-9,0180BAC49599,0180BAA01330,0180BAC49599,Bath City Centre,51.3783527443,-2.3614073843,0180BAA01330,bthmwda,Bath City Centre,51.3778383796,-2.3590756787
30267,RL_40-14-_-y10-1-H-2-17,0180BAC01277,0180BAA01332,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01332,bthmwdj,Bath City Centre,51.377829652,-2.3589894009
30268,RL_40-14-_-y10-1-H-6-17,0180BAC01277,0180BAA01332,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01332,bthmwdj,Bath City Centre,51.377829652,-2.3589894009
30269,RL_40-10-_-y10-1-H-1-35,0180BAC01277,0180BAA01331,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01331,bthmwdg,Bath City Centre,51.3778295199,-2.3590325046
30270,RL_40-5-_-y10-1-H-1-19,0180BAC01277,0180BAA01334,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01334,bthmwdp,Bath City Centre,51.3778209243,-2.3589031233
30271,RL_40-5-_-y10-1-H-2-42,0180BAC01277,0180BAA01334,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01334,bthmwdp,Bath City Centre,51.3778209243,-2.3589031233
30272,RL_40-5-_-y10-1-H-3-38,0180BAC01277,0180BAA01334,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01334,bthmwdp,Bath City Centre,51.3778209243,-2.3589031233
30273,RL_40-5-_-y10-1-H-6-42,0180BAC01277,0180BAA01334,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01334,bthmwdp,Bath City Centre,51.3778209243,-2.3589031233
30274,RL_40-5-_-y10-1-H-7-38,0180BAC01277,0180BAA01334,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01334,bthmwdp,Bath City Centre,51.3778209243,-2.3589031233
30275,RL_40-5-_-y10-1-H-11-38,0180BAC01277,0180BAA01334,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01334,bthmwdp,Bath City Centre,51.3778209243,-2.3589031233
30276,RL_40-2-_-y10-1-R-1-5,0180BAC01277,0180BAA01342,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01342,bthmwgt,Bath City Centre,51.3780624241,-2.3593216929
71631,RL_40-2-_-y10-1-H-2-14,0180BAA01318,0180BAC30349,0180BAA01318,Bath City Centre,51.3779276803,-2.3592775331,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71632,RL_40-15-_-y10-2-H-2-18,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71633,RL_40-15-_-y10-2-H-4-3,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71634,RL_40-15-A-y10-2-H-3-18,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71635,RL_40-10-_-y10-1-H-1-2,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71636,RL_40-5-_-y10-1-H-2-2,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71637,RL_40-5-_-y10-1-H-3-2,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71638,RL_40-5-_-y10-1-H-4-2,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71639,RL_40-5-_-y10-1-H-6-2,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71640,RL_40-5-_-y10-1-H-7-2,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71641,RL_40-5-_-y10-1-H-8-2,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71642,RL_40-5-_-y10-1-H-11-2,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71643,RL_40-18-_-y10-2-H-1-32,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71644,RL_40-18-_-y10-2-H-2-32,0180BAC30597,0180BAC30349,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30349,bthjmdj,Bath City Centre,51.3813524938,-2.365454425
71808,RL_40-12-_-y10-1-H-2-12,0180BAC30244,0180BAC49600,0180BAC30244,Oldfield Park,51.3787911125,-2.3679054171,0180BAC49600,bthmtmg,Bath City Centre,51.3785058252,-2.3613367475
88277,RL_47-U2-_-y10-1-H-3-9,4600WIA10878,0180BAC30612,4600WIA10878,Melksham,51.3661978206,-2.1277151127,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88278,RL_47-X88-A-y10-1-R-2-51,0180BAC30581,0180BAC30612,0180BAC30581,Walcot,51.3887459098,-2.3589742138,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88279,RL_47-X72-_-y10-2-R-1-134,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88280,RL_47-X72-_-y10-2-R-3-129,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88281,RL_47-X72-_-y10-2-R-4-103,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88282,RL_47-X72-_-y10-2-R-5-128,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88283,RL_47-X72-_-y10-2-R-8-136,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88284,RL_47-X72-_-y10-2-R-9-101,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88285,RL_47-X72-_-y10-2-R-10-100,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88286,RL_47-X72-_-y10-2-R-11-143,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88287,RL_47-X72-_-y10-2-R-12-144,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88288,RL_47-X72-_-y10-2-R-13-129,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88289,RL_47-X72-_-y10-2-R-15-54,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88290,RL_47-X72-_-y10-2-R-16-42,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88291,RL_47-228-_-y10-1-H-2-39,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88292,RL_47-228-_-y10-1-H-3-19,0180BAC30583,0180BAC30612,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88293,RL_47-94-_-y10-1-H-2-54,0180BAC30032,0180BAC30612,0180BAC30032,Bathwick,51.3838285255,-2.3556306151,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88294,RL_47-94-_-y10-1-H-3-45,0180BAC30032,0180BAC30612,0180BAC30032,Bathwick,51.3838285255,-2.3556306151,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88295,RL_47-94-_-y10-1-H-4-36,0180BAC30032,0180BAC30612,0180BAC30032,Bathwick,51.3838285255,-2.3556306151,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88296,RL_47-94-_-y10-1-H-5-40,0180BAC30032,0180BAC30612,0180BAC30032,Bathwick,51.3838285255,-2.3556306151,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88297,RL_47-94-_-y10-1-H-7-27,0180BAC30032,0180BAC30612,0180BAC30032,Bathwick,51.3838285255,-2.3556306151,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88298,RL_40-734-_-y10-1-H-1-12,0180BAC30032,0180BAC30612,0180BAC30032,Bathwick,51.3838285255,-2.3556306151,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88299,RL_40-700-_-y10-1-H-1-19,0180BAC30477,0180BAC30612,0180BAC30477,Bath City Centre,51.3840083602,-2.3615094096,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88300,RL_48-620-A-y10-1-H-1-54,0180BAC30477,0180BAC30612,0180BAC30477,Bath City Centre,51.3840083602,-2.3615094096,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88301,RL_48-620-A-y10-1-H-6-55,0180BAC30477,0180BAC30612,0180BAC30477,Bath City Centre,51.3840083602,-2.3615094096,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88302,RL_48-620-A-y10-1-H-7-44,0180BAC30477,0180BAC30612,0180BAC30477,Bath City Centre,51.3840083602,-2.3615094096,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88303,RL_48-620-A-y10-1-H-16-53,0180BAC30477,0180BAC30612,0180BAC30477,Bath City Centre,51.3840083602,-2.3615094096,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88304,RL_40-716-_-y10-1-H-2-27,0180BAC30477,0180BAC30612,0180BAC30477,Bath City Centre,51.3840083602,-2.3615094096,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88305,RL_40-716-_-y10-1-H-3-19,0180BAC30477,0180BAC30612,0180BAC30477,Bath City Centre,51.3840083602,-2.3615094096,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
88306,RL_47-64-_-y10-1-H-2-42,0180BAC23454,0180BAC30612,0180BAC23454,Bath City Centre,51.3807511291,-2.3563395925,0180BAC30612,bthjpwt,Bath City Centre,51.3822228407,-2.357313785
115721,RL_40-A4-_-y10-2-H-2-1,0180BAC01279,0180BAC30340,0180BAC01279,Bath City Centre,51.3779415071,-2.3576971313,0180BAC30340,bthjmjw,Bath City Centre,51.3792101742,-2.3632820639
115722,RL_40-A4-_-y10-2-H-2-2,0180BAC30340,0180BAC30597,0180BAC30340,Bath City Centre,51.3792101742,-2.3632820639,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115723,RL_40-15-_-y10-2-H-2-17,0180BAC49604,0180BAC30597,0180BAC49604,Bath City Centre,51.3783311657,-2.3625710545,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115724,RL_40-15-_-y10-2-H-4-2,0180BAC49604,0180BAC30597,0180BAC49604,Bath City Centre,51.3783311657,-2.3625710545,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115725,RL_40-15-A-y10-2-H-3-17,0180BAC49604,0180BAC30597,0180BAC49604,Bath City Centre,51.3783311657,-2.3625710545,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115726,RL_40-18-_-y10-2-H-1-31,0180BAC49604,0180BAC30597,0180BAC49604,Bath City Centre,51.3783311657,-2.3625710545,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115727,RL_40-18-_-y10-2-H-2-31,0180BAC49604,0180BAC30597,0180BAC49604,Bath City Centre,51.3783311657,-2.3625710545,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115728,RL_40-10-_-y10-1-H-1-1,0180BAA01331,0180BAC30597,0180BAA01331,Bath City Centre,51.3778295199,-2.3590325046,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115729,RL_40-5-_-y10-1-H-2-1,0180BAA01334,0180BAC30597,0180BAA01334,Bath City Centre,51.3778209243,-2.3589031233,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115730,RL_40-5-_-y10-1-H-3-1,0180BAA01334,0180BAC30597,0180BAA01334,Bath City Centre,51.3778209243,-2.3589031233,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115731,RL_40-5-_-y10-1-H-4-1,0180BAA01334,0180BAC30597,0180BAA01334,Bath City Centre,51.3778209243,-2.3589031233,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115732,RL_40-5-_-y10-1-H-6-1,0180BAA01334,0180BAC30597,0180BAA01334,Bath City Centre,51.3778209243,-2.3589031233,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115733,RL_40-5-_-y10-1-H-7-1,0180BAA01334,0180BAC30597,0180BAA01334,Bath City Centre,51.3778209243,-2.3589031233,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115734,RL_40-5-_-y10-1-H-8-1,0180BAA01334,0180BAC30597,0180BAA01334,Bath City Centre,51.3778209243,-2.3589031233,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115735,RL_40-5-_-y10-1-H-11-1,0180BAA01334,0180BAC30597,0180BAA01334,Bath City Centre,51.3778209243,-2.3589031233,0180BAC30597,bthjmpg,Bath City Centre,51.3802448457,-2.3630890887
115736,RL_40-A4-_-y10-2-H-2-3,0180BAC30597,0180BAC30344,0180BAC30597,Bath City Centre,51.3802448457,-2.3630890887,0180BAC30344,bthjmta,Bath City Centre,51.381046844,-2.3625350337
115737,RL_40-39-_-y10-1-H-1-1,0180BAA01329,0180BAC30344,0180BAA01329,Bath City Centre,51.3778382475,-2.3591187824,0180BAC30344,bthjmta,Bath City Centre,51.381046844,-2.3625350337
115738,RL_40-X39-_-y10-1-H-1-1,0180BAA01329,0180BAC30344,0180BAA01329,Bath City Centre,51.3778382475,-2.3591187824,0180BAC30344,bthjmta,Bath City Centre,51.381046844,-2.3625350337
115739,RL_48-319-_-y10-1-H-4-1,0180BAA01325,0180BAC30344,0180BAA01325,Bath City Centre,51.3778557025,-2.3592913379,0180BAC30344,bthjmta,Bath City Centre,51.381046844,-2.3625350337
115740,RL_48-319-_-y10-1-H-6-1,0180BAA01325,0180BAC30344,0180BAA01325,Bath City Centre,51.3778557025,-2.3592913379,0180BAC30344,bthjmta,Bath City Centre,51.381046844,-2.3625350337
115741,RL_40-38-_-y10-1-H-2-1,0180BAA01330,0180BAC30344,0180BAA01330,Bath City Centre,51.3778383796,-2.3590756787,0180BAC30344,bthjmta,Bath City Centre,51.381046844,-2.3625350337
115742,RL_40-38-_-y10-1-H-8-1,0180BAA01330,0180BAC30344,0180BAA01330,Bath City Centre,51.3778383796,-2.3590756787,0180BAC30344,bthjmta,Bath City Centre,51.381046844,-2.3625350337
115743,RL_40-37-_-y10-1-H-3-1,0180BAA01328,0180BAC30344,0180BAA01328,Bath City Centre,51.3778471071,-2.3591619564,0180BAC30344,bthjmta,Bath City Centre,51.381046844,-2.3625350337
128557,RL_47-X72-_-y10-2-R-1-1,0180BAA01344,0180BAC30478,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128558,RL_47-X72-_-y10-2-R-3-1,0180BAA01344,0180BAC30478,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128559,RL_47-X72-_-y10-2-R-5-1,0180BAA01344,0180BAC30478,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128560,RL_47-X72-_-y10-2-R-6-1,0180BAA01344,0180BAC30478,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128561,RL_47-X72-_-y10-2-R-7-1,0180BAA01344,0180BAC30478,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128562,RL_47-X72-_-y10-2-R-8-1,0180BAA01344,0180BAC30478,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128563,RL_47-X72-_-y10-2-R-11-1,0180BAA01344,0180BAC30478,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128564,RL_47-X72-_-y10-2-R-12-1,0180BAA01344,0180BAC30478,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128565,RL_47-X72-_-y10-2-R-13-1,0180BAA01344,0180BAC30478,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128566,RL_47-79-_-y10-2-H-5-30,0180BAC30607,0180BAC30478,0180BAC30607,Bath City Centre,51.3819293069,-2.3592082762,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128567,RL_40-7-_-y10-1-H-1-3,0180BAC30607,0180BAC30478,0180BAC30607,Bath City Centre,51.3819293069,-2.3592082762,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128568,RL_40-6-_-y10-1-H-1-3,0180BAC30607,0180BAC30478,0180BAC30607,Bath City Centre,51.3819293069,-2.3592082762,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128569,RL_47-X76-B-y10-1-R-2-2,0180BAC30611,0180BAC30478,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
